,text,label
10,this isn T the comedic robin williams nor IS it the quirky insane robin williams OF recent thriller fame DOT this IS A hybrid OF the classic drama WITHOUT OVER dramatization mixed WITH robin s NEW love OF the thriller DOT but this isn T A thriller per se DOT this IS MORE A mystery suspense vehicle through which williams attempts TO locate A sick boy AND his keeper DOT br br ALSO starring sandra oh AND rory culkin this suspense drama plays pretty much LIKE A news report UNTIL william s CHARACTER gets CLOSE TO achieving his goal DOT br br i must say that i was highly entertained though this movie fails TO teach guide inspect OR amuse DOT it felt MORE LIKE i was watching A guy williams AS he was actually performing the actions FROM A third person perspective DOT IN other words it felt REAL AND i was able TO subscribe TO the premise OF the story DOT br br ALL IN ALL it s worth A watch though it s definitely NOT friday saturday night fare DOT br br it rates A DOT FROM DOT DOT DOT br br the fiend DOT,safe
11,it appears that many critics find the idea OF A woody allen drama unpalatable DOT AND FOR good reason they ARE unbearably wooden AND pretentious imitations OF bergman DOT AND let s NOT kid ourselves critics were mostly supportive OF allen s bergman pretensions allen s whining accusations TO the contrary notwithstanding DOT what i don T GET IS this why was allen generally applauded FOR his originality IN imitating bergman but the contemporaneous brian depalma was excoriated FOR ripping OFF hitchcock IN his suspense horror films IN robin wood s VIEW it s A strange form OF cultural snobbery DOT i would have TO agree WITH that DOT,safe
12,YES its an art DOT DOT DOT TO successfully make A slow paced thriller DOT br br the story unfolds IN nice volumes WHILE you don T even notice it happening DOT br br fine performance BY robin williams DOT the sexuality angles IN the film can seem unnecessary AND can probably affect how much you enjoy the film DOT however the core plot IS very engaging DOT the movie doesn T rush onto you AND still grips you enough TO keep you wondering DOT the direction IS good DOT USE OF lights TO achieve desired affects OF suspense AND unexpectedness IS good DOT br br very nice TIME watch IF you ARE looking TO lay back AND hear A thrilling short story,safe
13,the SECOND attempt BY A NEW york intellectual IN less than years TO make A swedish film the FIRST being susan sontag s brother carl which was made IN sweden WITH swedish actors NO less the results oscar wilde said it best IN reference TO dickens the OLD curiosity shop one would have TO have A heart OF stone NOT TO laugh OUT loud AT the death OF little nell DOT pretty much the same thing here DOT interiors IS chock FULL OF solemnly intoned howlers DOT i M afraid OF my anger DOT looking INTO the middle distance i don T LIKE who i M becoming DOT the directorial quotations TO USE A polite term FROM bergman ARE CLOSE TO parody DOT the incredibly SELF involved FAMILY keep reminding us OF how brilliant AND talented they ARE TO the point OF strangulation DOT i READ A poem OF yours the other DAY DOT it was IN i don T know the NEW yorker DOT oh DOT that was an OLD poem DOT i reworked it DOT far FROM NOT caring about these people however i FOUND them quite hilarious DOT much OF the dialog IS exactly LIKE the funny stuff FROM allen s earlier films ONLY he s directed his actors TO play the lines straight DOT HAVING NOT CAST himself IN the movie he has poor mary beth hurt COPY ALL OF his thespian tics intonations AND neurotic habits turning her INTO an embarrassing surrogate much LIKE kenneth branagh IN celebrity DOT br br the basic plot dysfunctional FAMILY WITH quietly domineering mother seems TO be lifted MORE OR less FROM bergman s winter light the basic FAMILY melodrama tricked up WITH A lot OF existential angst DOT it ALL comes through IN the shopworn visual aural tricks the deafening scratching OF A pencil ON paper the towering surf that dwarfs the people walking ON the beach DOT etc etc DOT br br allen s later serious films ARE less embarrassing but ALSO far less entertaining DOT i ll take interiors DOT woody s rarely made A funnier movie DOT,safe
14,IN this critically acclaimed psychological thriller based ON TRUE events gabriel robin williams A celebrated writer AND late night talk SHOW host becomes captivated BY the harrowing story OF A young listener AND his adoptive mother toni collette DOT WHEN troubling questions arise about this boy s story however gabriel finds himself drawn INTO A widening mystery that hides A deadly secret ACCORDING TO film s official synopsis DOT br br you really should stop reading these COMMENTS AND watch the film now DOT DOT DOT br br the how did he lose his leg ending WITH ms DOT collette planning her NEW life should be chopped OFF AND sent TO deleted scenes land DOT it s overkill DOT the TRUE nature OF her physical AND mental ailments should be obvious BY the TIME mr DOT williams RETURNS TO NEW york DOT possibly her blindness could be IN question but A revelation could have be made certain IN either the highway OR video tape scenes DOT the film would benefit FROM A re editing how about A director s cut br br williams AND bobby cannavale AS jess don T seem INITIALLY believable AS A couple DOT A scene OR two establishing their relationship might have helped SET the stage DOT otherwise the CAST IS exemplary DOT williams offers an exceptionally strong characterization AND NOT A gay impersonation DOT sandra oh AS anna joe morton AS ashe AND rory culkin pete logand ARE ALL perfect DOT br br best OF ALL collette s donna belongs IN the creepy hall OF fame DOT ms DOT oh IS correct IN saying collette might be you know LIKE that guy FROM psycho DOT there have been several years WHEN organizations giving acting awards seemed TO reach FOR women due TO A slighter dispersion OF roles certainly they could have noticed collette WITH SOME award consideration DOT she IS that good DOT AND director patrick stettner definitely evokes hitchcock he even makes getting A sandwich FROM A vending machine suspenseful DOT br br finally writers stettner armistead maupin AND terry anderson deserve gratitude FROM flight attendants everywhere DOT br br the night listener patrick stettner robin williams toni collette sandra oh rory culkin,safe
15,i don T know who TO blame the timid writers OR the clueless director DOT it seemed TO be one OF those movies WHERE so much was paid TO the stars angie charlie denise rosanna AND jon that there wasn T enough LEFT TO really make A movie DOT this could have been very entertaining but there was A veil OF timidity even cowardice that hung OVER EACH scene DOT since it got an r rating anyway why was the ubiquitous bubble bath scene shot WITH A YEAR OLD woman AND NOT angie harmon why does sheen sleepwalk through potentially hot relationships WITH two OF the most beautiful AND sexy actresses IN the world IF they were ONLY looking FOR laughs why NOT CAST whoopi goldberg AND judy tenuta INSTEAD this was so predictable i was surprised TO find that the director wasn T A five YEAR OLD DOT what A waste NOT just FOR the viewers but FOR the actors AS well DOT,safe
16,the night listener robin williams toni collette bobby cannavale rory culkin joe morton sandra oh john cullum lisa emery becky ann baker DOT dir patrick stettner br br hitchcockian suspenser gives williams A stand OUT low KEY performance DOT br br what IS it about celebrities AND fans what IS the near paranoia one associates WITH the other AND why IS it almost the norm br br IN the latest derange fan scenario based ON TRUE events NO less williams stars AS A talk radio personality named gabriel NO one who READS stories he s penned OVER the airwaves AND has accumulated an interesting fan IN the form OF A young boy named pete logand culkin who has submitted A manuscript about the travails OF his troubled youth TO NO one s editor ashe morton who gives it TO NO one TO READ FOR himself DOT br br NO one IS naturally disturbed but ultimately intrigued about the nightmarish existence OF pete being abducted AND sexually abused FOR years UNTIL he was finally rescued BY A nurse named donna collette giving an excellent performance who has adopted the boy but her correspondence WITH NO one reveals that pete IS dying FROM aids DOT naturally NO one wants TO meet the fans but IS suddenly IN doubt TO their possibly devious ulterior motives WHEN the seed IS planted BY his estranged lover jess cannavale whose sudden departure FROM their NEW york city apartment has NO one IN an emotional tailspin that has ONLY now grown INTO A tempest IN A teacup WHEN he decides TO DO SOME investigating INTO donna AND pete s backgrounds discovering SOME truths that he didn T anticipate DOT br br written BY armistead maupin who co wrote the screenplay WITH his former lover terry anderson AND the film s novice director stettner AND based ON A TRUE story about A fan s hoax FOUND OUT has SOME hitchcockian moments that run ON FULL tilt LIKE ANY good OLD fashioned pot boiler does DOT it helps that williams gives A stand OUT low KEY performance AS the conflicted good hearted personality who genuinely wants TO believe that his NUMBER one fan IS IN fact REAL AND does love him the one thing that has ESCAPED his own reality AND has SOME unsettling dreadful moments WITH the creepy collette whose one physical trait i will LEAVE unmentioned but underlines the desperation OF her CHARACTER that can rattle you TO the core DOT br br however the film runs OUT OF gas AND eventually becomes A BIT repetitive AND predictable despite A finely directed piece OF hoodwink AND mystery BY stettner it pays TO LISTEN TO your own INNER voice be careful OF what you hope FOR DOT,safe
17,this film IS mediocre AT best DOT angie harmon IS AS funny AS A bag OF hammers DOT her bitchy demeanor FROM law AND ORDER carries OVER IN A failed attempt AT comedy DOT charlie sheen IS the ONLY one TO come OUT unscathed IN this horrible anti comedy DOT the ONLY positive thing TO come OUT OF this mess IS charlie AND denise s marriage DOT hopefully that effort produces better results DOT,safe
18,you know robin williams god bless him IS constantly shooting himself IN the foot lately WITH ALL these dumb comedies he has done this decade WITH perhaps the EXCEPTION OF death TO smoochy which bombed WHEN it came OUT but IS now A cult classic DOT the dramas he has made lately have been fantastic especially insomnia AND one HOUR photo DOT the night listener despite mediocre reviews AND A quick dvd RELEASE IS among his best WORK PERIOD DOT br br this IS A very chilling story even though it doesn T include A serial killer OR anyone that physically dangerous FOR that matter DOT the concept OF the film IS based ON an actual CASE OF fraud that still has yet TO be officially confirmed DOT IN high school i READ an autobiography BY A child named anthony godby johnson who suffered horrific abuse AND eventually contracted aids AS A RESULT DOT i was moved BY the story UNTIL i READ reports online that johnson may NOT actually exist DOT WHEN i saw this movie the confused feelings that robin williams so brilliantly portrayed resurfaced IN my mind DOT br br toni collette probably gives her best dramatic performance too AS the ultimately sociopathic caretaker DOT her ROLE was A far cry FROM those she had IN movies LIKE little miss sunshine DOT there were even times she looked INTO the camera WHERE i thought she was staring RIGHT AT me DOT it takes A good actress TO play that sort OF ROLE AND it s this understated yet well reviewed ROLE that makes toni collette probably one OF the best actresses OF this generation NOT TO have even been nominated FOR an academy award AS OF DOT it s incredible that there IS AT LEAST one woman IN this world who IS LIKE this AND it s scary too DOT br br this IS A good dark film that i highly recommend DOT be PREPARED TO be unsettled though because this movie leaves you WITH A strange feeling AT the END DOT,safe
19,the film IS bad DOT there IS NO other way TO say it DOT the story IS weak AND outdated especially FOR this country DOT i don T think most people know what A walker IS OR will really care DOT i felt AS IF i was watching A movie FROM the s DOT the subject was just NOT believable FOR the YEAR even being SET IN dc DOT i think this rang TRUE FOR everyone ELSE who watched it too AS the applause were low AND quick AT the END DOT most didn T stay FOR the qa either DOT br br i don T think schrader really thought the film OUT ahead OF TIME DOT many OF the scenes seemed TO be cut short AS IF they were never finished OR he just didn T know how TO finish them DOT he jumped FROM one scene TO the NEXT AND you had TO try AND figure OUT OR guess what was going ON DOT i really didn T GET woody s carter private life OR boyfriend either DOT what were ALL the artistic male bondage AND torture pictures FROM iraq prisons about what was he thinking i think it was his very poor attempt AT trying TO CREATE this dark private subculture life FOR woody s CHARACTER car DOT it didn T WORK DOT it didn T even seem TO make sense really DOT br br the ONLY good thing about this film was woody harrelson DOT he played his CHARACTER car flawlessly DOT you really did GET A great sense OF what A walker may have been LIKE say twenty years ago DOT he was great AND most likely will never GET recognized FOR it DOT br br AS FOR lauren lily AND kristin DOT DOT DOT boring DOT br br don T see it it IS painful unless you ARE A TRUE harrelson fan DOT,safe
20,WHEN i FIRST READ armistead maupins story i was taken IN BY the human drama displayed BY gabriel NO one AND those he cares about AND loves DOT that being said we have now been given the film VERSION OF an excellent story AND ARE expected TO see past the gloss OF hollywood DOT DOT DOT br br writer armistead maupin AND director patrick stettner have truly succeeded br br WITH just the RIGHT amount OF restraint robin williams captures the fragile essence OF gabriel AND lets us see his struggle WITH issues OF trust BOTH IN his personnel life jess AND the world around him donna DOT br br AS we ARE introduced TO the players IN this drama we ARE reminded that NOTHING IS ever AS it seems AND that the smallest EVENT can change our lives irrevocably DOT the request TO review A book written BY A young man turns INTO A life changing EVENT that helps gabriel find the strength WITHIN himself TO carry ON AND MOVE FORWARD DOT br br it s TO bad that most people will avoid this film DOT i ONLY say that because the average american will probably think robin williams IN A serious ROLE that didn T WORK BEFORE please give this movie A chance robin williams touches the darkness we ALL must find AND GO through IN ourselves TO be better people DOT LIKE his movie one HOUR photo he has stepped up AS an actor AND made another quality piece OF art DOT br br oh AND BEFORE i forget i believe bobby cannavale AS jess steals EVERY scene he IS IN DOT he has the s LEADING man looks AND screen presence DOT it s this hacks opinion he could carry his own movie RIGHT now br br s,safe
21,this film IS one giant pant LOAD DOT paul schrader IS utterly lost IN his own bad screenplay DOT AND his directing IS about AS comatose AS it can be WITHOUT his actually HAVING been sleepwalking during the process DOT br br the worst though IS woody harrelson whom i ordinarily LIKE WHEN he s properly CAST DOT he plays the walker A homosexual man IN d DOT C DOT who plays social companion TO the bored wives OF the washington elite DOT he couldn T have been MORE one dimensional IF he had been cut OUT OF A magazine AND bounced around IN front OF the camera ON A popsicle stick DOT his southern accent IS that OFF the rack VERSION that decrescendos FROM the beginning TO the END OF EVERY line he delivers AS though the heat AND humidity OF the south IS still draining him OF EVERY ounce OF energy he has DOT it IS monotonous DOT but his IS NOT the worst accent IN the movie DOT his boyfriend played BY moritz bleibtreau attempts TO affect SOME kind OF A mid east accent that IS so clumsy he can barely deliver the bad lines written FOR him DOT he IS incapable OF rolling his r s IN spite OF the fact that IN REAL life he IS german AND speaks several languages one OF them being italian that s kind OF A good reason TO CAST someone ELSE don T ya think br br FROM the story TO the screenplay TO the directing TO the camera WORK TO the performances BY the leads this movie IS bad FROM beginning TO END DOT the ONLY tolerable moments IN this film came FROM three supporting actresses lily tomlin lauren bacall AND kristin scott thomas DOT ONLY these three managed TO make it through this movie WITH their dignity IN tact DOT IN fact ALL three ARE excellent IN spite OF being trapped IN A really bad film DOT ufortunately NO one could ever be good enough TO redeem this endless series OF flaws DOT IF you LIKE these three actresses watch them IN something ELSE DOT this movie IS NOT worth your TIME DOT,safe
22,i liked the film DOT SOME OF the ACTION scenes were very interesting tense AND well done DOT i especially liked the opening scene which had A semi truck IN it DOT A very tense ACTION scene that seemed well done DOT br br SOME OF the transitional scenes were filmed IN interesting ways such AS TIME lapse photography unusual colors OR interesting angles DOT ALSO the film IS funny IS several parts DOT i ALSO liked how the evil guy was portrayed too DOT i d give the film an OUT OF DOT,safe
23,the plot FOR descent IF it actually can be CALLED A plot has two noteworthy events DOT one near the beginning one AT the END DOT together these events make up maybe OF the total movie TIME DOT everything AND i mean everything IN BETWEEN IS basically the director s desperate effort TO fill IN the minutes DOT i LIKE disturbing movies i LIKE dark movies AND i don T GET troubled BY gritty scenes but IF you expect me TO sit through minutes OF hazy dark literally scenes WITH NO storyline you have another thing coming DOT rosario dawson one OF my favorite actresses IS completely wasted here DOT AND NO she doesn T GET naked NOT even IN the nc VERSION which i saw DOT br br IF you have A couple OF hours TO throw away AND want TO watch descent take A nap INSTEAD you ll probably have MORE interesting dreams DOT,safe
24,there ARE many illnesses born IN the mind OF man which have been given life IN modern times DOT constant vigilance OR accrued information IN the realm OF pyschosis have kept psychologists counselors AND psychiatrists busy WITH enough WORK TO LAST them decades DOT occasionally SOME OF these mental phenomenon ARE discover BY those WITH NO knowledge OF their remedy OR even OF their existence DOT that IS the premise OF the film entitled the night listner DOT it tells the story OF A popular radio host CALLED gabriel noon robin williams who spends his evenings enthralling his audiences WITH vivid stories about gay lifestyles DOT perhaps its because his SHOW IS losing it s authentic veneer which causes noon TO admit he IS NO longer himself DOT feeling abandoned BY BOTH his lover jess bobby cannavale AND his AND best friend joe morton he seeks shelter IN his deepening despair AND ISOLATION DOT it IS here A mysterious voice IN the night asks him FOR help DOT noon needs TO feel useful AND reaches OUT TO the desperate voice which belongs TO A YEAR OLD boy CALLED peter rory culkin DOT IN reading the boy s harrowing manuscript which depicts the early life AND sexual abuse AT the hands OF his brutal parents noon IS captivated AND wants TO help DOT however things ARE NOT what they seem AND noon soon finds himself en wrapped IN an elusive AND bizarre tale torn RIGHT OUT OF A medical nightmare DOT this movie IS pure robin williams AND were it NOT FOR toni collette who plays donna d DOT logand sandra oh AS anna AND john cullum AS pop this might be comical DOT INSTEAD this may prove TO be one OF william s MORE serious performances DOT,safe
25,plot IS NOT worth discussion even IF it hints AT corruption murder POWER AND the rest OF thriller related topics DOT CHARACTERS ARE interesting though sometimes DOT NOT realistic but interesting nevertheless DOT br br development IS slow LIKE tea drinking ceremony DOT visuals NOT stunning but good enough TO ease the eye strain DOT good movie TO watch AFTER dinner BEFORE going TO bed NOTHING shocking too much NOTHING overexciting DOT movie sitcom STYLE DOT br br i liked woody excellent performance DOT had TO fight the plot inadequacy AND did the job pretty good DOT the rest ARE bearable though very predictable DOT the whole IS watchable AND better than most tv shows DOT,safe
26,i enjoyed the night listener very much DOT it s one OF the better movies OF the summer DOT br br robin williams gives one OF his best performances DOT IN fact the entire CAST was very good DOT ALL played just the RIGHT notes FOR their CHARACTERS NOT too much AND NOT too little DOT sandra oh adds A wonderful comic touch DOT toni collette IS great AS the mom AND never goes OVER the top DOT everyone IS very believable DOT br br it s A short movie just UNDER an HOUR AND A half DOT i noticed the GENERAL RELEASE VERSION IS nine minutes shorter than the sundance VERSION DOT i wonder IF SOME OF the MORE disturbing images were cut FROM the movie DOT br br the director told A story AND did it IN straightforward fashion which IS A refreshing change FROM many directors these days who seem TO think their job IS TO impress the audience rather than tell A story AND tell it well DOT br br DO NOT be sucker punched BY the previews AND ads DOT it IS NOT A hitchcockian thriller DOT see the night listener because you want TO see A good story told well DOT IF you GO expecting hitchcock you will be disappointed DOT br br my ONLY complaint WITH the movie was the ending DOT the director could have LEFT A little MORE TO the audience s imagination but this IS A minor quibble DOT,safe
27,this film IS about A male escort getting involved IN A murder investigation that happened IN the circle OF powerful men s wives DOT br br i thought the walker would be thrilling AND engaging but i was so wrong DOT the pacing IS painfully AND excruciatingly slow that even AFTER minutes OF the film NOTHING happens much DOT seriously the FIRST HOUR could be condensed INTO ten minutes DOT that s how slow it IS DOT br br the fact that it lacks ANY thrills OR ACTION scenes aggravates the boredom DOT it s almost shocking that even argument scenes ARE so plain AND devoid OF emotion DOT maybe it IS because OF the stiff UPPER lip OF the higher social CLASS br br it s sad that the walker becomes such A boring mess despite such A strong CAST DOT blame it ON the poor plot AND even worse pacing DOT,safe
28,the night listener IS probably NOT one OF william s best roles but he makes A very interesting CHARACTER IN A somewhat odd but very different movie DOT i can guarantee you that you have never seen this kind OF movie BEFORE DOT SOME people maybe won T LIKE the slow pacing OF this movie but i think it s the great plus OF the movie DOT it IS definitely one OF the top movies that have come OUT the YEAR DOT it has A intriguing performance IN A movie WITH A great CONTENT dramatic feeling DOT this IS NO americanized movie DOT neither IS it A predictable movie DOT you just feel that it IS A movie that has secrets which you have A hard TIME TO determine what the outcome OF it may be DOT this IS NO excellent movie that has everything but hell it s A damn good AND very original movie DOT,safe
29,this movie must be IN line FOR the most boring movie IN years DOT NOT even woody harrison can save this movie FROM sinking TO the bottom DOT br br the murder IN this movie ARE supposed TO be the point OF interest IN this movie but IS NOT NOTHING IS OF ANY interest DOT the CAST ARE NOT TO bad but the script ARE just plain awful i just sat IN utter amazement during this movie thinking how ON earth can anyone find this movie entertaining br br the producers OF this movie were very clever DOT they made A boring movie but hid it well WITH the NAMES OF good actors AND actresses ON their CAST DOT people will GO TO the blockbuster AND probably see this movie AND think woody harrison kristin scott thomas AND willem dafoe this must be good AND rent this movie DOT boy ARE they IN FOR A horrible TIME br br IF you LIKE getting ripped OFF GO AND rent this movie SOME people actually did enjoyed this movie but i LIKE TO watch A movie WITH meaning,safe
30,LIKE one OF the previous commenters said this had the foundations OF A great movie but something happened ON the way TO delivery DOT such A waste because collette s performance was eerie AND williams was believable DOT i just kept waiting FOR it TO GET better DOT i don T think it was bad editing OR needed another director it could have just been the film DOT it came across AS A canadian movie something LIKE the FIRST few seasons OF x files DOT NOT cheap just hokey DOT ALSO it needed A little MORE suspense DOT something that makes you jump OFF your seat DOT the movie reached that moment THEN faded away kind OF LIKE A FALSE climax DOT i can see how being too suspenseful would have taken away FROM the reality OF the story but i thought that part was reached WHEN gabriel was IN the hospital looking FOR the boy DOT this movie needs TO have A director s cut that tries TO fix these problems DOT,safe
31,A worn OUT plot OF A man who takes the rap FOR A woman IN A murder CASE the equally worn OUT plot OF an outsider ON the inside who eventually IS shut OUT DOT br br WITH such an outstanding CASE one would think the film would rise above its hackneyed origins DOT but scene AFTER scene drones BY WITH NO change IN intensity NO CHARACTER arcs AND inexplicable behavior DOT br br the homosexuality theme was completely unnecessary OR ON the other hand completely unexplored DOT it seemed TO be included ONLY TO titillate the viewers DOT WHEN will hollywood learn that HAVING gay CHARACTERS does NOT automatically make A MORE compelling picture br br A regrettably dreadful movie DOT WHEN will lauren bacall pick A good one i expected better OF her AND kristin scott thomas DOT this one IS definitely one TO miss DOT,safe
32,the night listener held my attention WITH robin williams shining AS A NEW york city radio host who becomes enamored WITH his friendship WITH A YEAR OLD boy rory culkin who IS very ill DOT williams has never met the boy IN person AS they have ONLY been IN contact BY talking ON the telephone DOT however williams ex boyfriend nice job FROM bobby cannavale raises doubt about the boy which prompts williams TO arrange A meeting WITH him IN person DOT what follows makes A permanent impact ON williams IN A way he does NOT expect DOT i will LEAVE it AT that DOT toni collette ALSO stars DOT br br i enjoyed this film WITH toni collette giving A memorable portrayal OF culkin s adoptive mother DOT sandra oh ALSO starred AS williams friend DOT the night listener IS inspired BY actual events AND it has A somber almost creepy silence throughout DOT AT times it IS predictable NO thanks TO SOME OF the reviews i READ BEFORE seeing the movie AND just due TO logic but i liked it anyway DOT i enjoy williams IN roles LIKE this MORE so than his comedic CHARACTERS so that was an added bonus FOR me DOT recommended DOT,safe
33,i saw this movie AT A drive IN IN DOT UNTIL howard the duck i considered this the worst movie i had ever seen DOT this movie tried TO combine ALL the genera IN one comedy horror teenage angst AND the hot rod that must have sired my mother the car DOT maybe it deserves A SECOND viewing TO see IF it IS an accurate reflection OF it s TIME DOT,safe
34,popular radio storyteller gabriel NO one robin williams scraggy AND speaking IN hushed hypnotic tones becomes acquainted AND friends WITH A fourteen YEAR OLD boy FROM wisconsin named pete logand rory culkin who has written A book detailing sexual abuse FROM his parents DOT TO boot pete has aids AND this compels gabriel further still since his partner jess bobby cannavale good happens TO be A survivor OF hiv himself DOT br br he ALSO acquaints himself WITH pete s guardian A woman named donna toni collette brilliant AND WHEN gabriel decides he wants TO meet AND talk TO the two OF them IN person AND goes TO wisconsin he discovers SOME secrets he was naturally NOT PREPARED TO find DOT br br based ON REAL events that happened TO armistead maupin who co wrote the screenplay WITH terry anderson AND directed BY patrick stetner this film moves A lot faster MIN DOT maybe A few minutes longer than one might think A movie OF this genre would run DOT that s good IN that it keeps the ACTION AND storyline lean AND clear DOT it s bad IN that it leaves various holes IN the plot AND doesn T sew up ANY OF the plot openings OR back story DOT i d rather NOT GO INTO ANY great detail EXCEPT TO say that IF you ARE NOT familiar WITH mr DOT maupin s works OR his personal story you feel A little BIT OUT OF the LOOP here DOT still the performances BY williams i would ve loved TO heard MORE OF his narration personally collette cannavale culkin AND much OF the supporting CAST the waitress AT the restaurant collete s donna frequents does A great job WITH what small part she has ARE top notch AND the mood established here namely the chilly lonely dark exteriors OF wisconsin AND NEW york give A terrific framing FOR this story DOT it may have ends that don T tie together particularly well but it s still A compelling enough story TO stick WITH DOT,safe
35,ghost OF dragstrip hollow IS A typical s teens IN turmoil movie DOT it IS NOT A horror OR science fiction movie DOT plot concerns A GROUP OF teens who ARE about TO GET kicked OUT OF their hot rod club because they cannot meet the rent DOT once kicked OUT they decide TO try an OLD haunted house DOT the ONLY saving grace FOR the film IS that the ghost paul blaisdell IN the she creature suit turns OUT TO be an OUT OF WORK movie monster played BY blaisdell DOT,safe
36,IF there IS one thing TO recommend about this film IS that it IS intriguing DOT the premise certainly draws the audience IN because it IS A mystery AND throughout the film there ARE hints that there IS something dark lurking about DOT however there IS NOT much tension AND williams mild mannered portrayal doesn T DO much TO makes us relate TO his obsession WITH the boy DOT br br collete fares much better AS the woman whose TRUE nature AND intentions ARE NOT very clear DOT the production felt rushed AND holes ARE apparent DOT it certainly feels LIKE A preview FOR A much MORE complete AND better effort DOT the book IS probably better DOT br br one thing IS certain taupin must have written something truly good TO have inspired AT LEAST one commendable effort DOT,safe
37,ghost OF dragstrip hollow was one OF the many s movies about hot rodding teens encountering the supernatural DOT IN this CASE the teens can T pay the rent FOR their hangout AND GET evicted DOT WITH nowhere ELSE TO GO they decide ON an apparently haunted house DOT AS you may have guessed once they arrive SOME weird things START happening DOT AND there s A twist AT the END DOT br br there s NOTHING IN this movie that you haven T seen IN other movies but it s nice entertainment nonetheless DOT my favorite CHARACTER was the foul mouthed parrot DOT well let me rephrase that he didn T talk LIKE A CHARACTER IN A quentin tarantino movie but he said things that we don T expect OUT OF A bird DOT the movie s pure hokum but harmless DOT,safe
38,i absolutely loved this film i DO NOT AT ALL relate TO ALL the other COMMENTS i have READ about it DOT i was completely enthralled through EVERY SECOND br br i FOUND the story gripping the acting intense AND the direction spot ON DOT i would literally jump EVERY TIME the phone would ring CLOSE TO the END OF the movie DOT even though there was NOTHING scary about the story itself i was soundly ON edge through the whole movie AND FOR the rest OF my evening DOT br br i FOUND that there were so many perfect choices made DOT DOT DOT the casting the script the little bits OF humor sprinkled IN it DOT there were so many points WHERE the film could ve gone FOR the cheap thrill but it never did AND that FOR me put this movie above so many OF the mediocre thrillers that have come OUT lately DOT DOT DOT AND FOR the LAST NUMBER OF years DOT,safe
39,ghost OF dragstrip hollow appears TO take place IN A spotless netherworld an era LONG gone BY WHERE the biggest sin A kid could COMMIT would be IN defying the law AND getting A traffic ticket DOT it opens WITH A young female auto fanatic getting the business FROM her arch rival who pressures her INTO A car race DOT that s about it FOR the drag racing this b flick IS mostly concerned WITH rock n roll man the folks AT american international were obviously fond OF decent square teens who liked TO party AND yet didn T mind an adult chaperone DOT there ARE A few amusing DOUBLE entendres AND fruity exchanges necking kid we thought we d come OUT FOR SOME fresh air DOT DOT DOT dad WHERE did you think you d find it down her throat but the ghost IS A little late IN arriving DOT brief AT minutes the movie cheats us WITH A climactic car race that actually takes place OFF screen AND A pre scooby doo styled unmasking which makes NO sense DOT however FOR nostalgia buffs SOME mindless fun DOT FROM,safe
40,this night listener IS better than people ARE generally saying DOT it has weaknesses AND it seems TO be HAVING A genre IDENTITY crisis NO doubt but i think its creepy atmosphere AND intriguing performances make up FOR this DOT the whole thing feels LIKE one OF those fireside this happened TO A friend OF A friend OF mine ghost stories DOT one big complaint about the movie IS the pacing but the slow AND sometimes awkward pacing IS deliberate DOT everything that unfolds IN this movie IS kept well WITHIN the realm OF possibility AND REAL life just sort OF plods alongno so there ARE NO flashy endings OR earth shattering revelations NO showdown scenes DOT thank heaven DOT you have TO GET INTO the ZONE WHEN watching this movie forget your reservations AND your expectations OF what makes A conventionally good movie DOT williams isn T terrific but he easily meets the needs OF the story plus his CHARACTER IS supposed TO be somewhat generic NO one AS he IS the everyman the avatar BY which we ourselves enter the story DOT toni collette s performance should be nominated FOR an oscar even IF she maybe shouldn T win it DOT give it A shot DOT FOR quality AND CONTENT alone the night listener IS surely IN the top twenty PERCENT OF movies coming OUT these days DOT,safe
41,the CHARACTERS ARE unlikeable AND the script IS awful DOT it s A waste OF the talents OF deneuve AND auteuil DOT,safe
